MTU (CET/CEST),Area,Sequence,Day-ahead Price (EUR/MWh),Intraday Period (CET/CEST),Intraday Price (EUR/MWh)
07/03/2022 05:00:00 - 07/03/2022 06:00:00,BZN|NL,Without Sequence,397.23,,
07/03/2022 06:00:00 - 07/03/2022 07:00:00,BZN|NL,Without Sequence,465.77,,
07/03/2022 07:00:00 - 07/03/2022 08:00:00,BZN|NL,Without Sequence,512.36,,
07/03/2022 08:00:00 - 07/03/2022 09:00:00,BZN|NL,Without Sequence,515.01,,
07/03/2022 09:00:00 - 07/03/2022 10:00:00,BZN|NL,Without Sequence,483,,
07/03/2022 10:00:00 - 07/03/2022 11:00:00,BZN|NL,Without Sequence,350,,
07/03/2022 11:00:00 - 07/03/2022 12:00:00,BZN|NL,Without Sequence,289.9,,
07/03/2022 12:00:00 - 07/03/2022 13:00:00,BZN|NL,Without Sequence,259.95,,
07/03/2022 13:00:00 - 07/03/2022 14:00:00,BZN|NL,Without Sequence,270,,
07/03/2022 14:00:00 - 07/03/2022 15:00:00,BZN|NL,Without Sequence,283,,
07/03/2022 15:00:00 - 07/03/2022 16:00:00,BZN|NL,Without Sequence,350.61,,
07/03/2022 16:00:00 - 07/03/2022 17:00:00,BZN|NL,Without Sequence,400,,
07/03/2022 17:00:00 - 07/03/2022 18:00:00,BZN|NL,Without Sequence,448,,
07/03/2022 18:00:00 - 07/03/2022 19:00:00,BZN|NL,Without Sequence,439.9,,
07/03/2022 19:00:00 - 07/03/2022 20:00:00,BZN|NL,Without Sequence,474.63,,
07/03/2022 20:00:00 - 07/03/2022 21:00:00,BZN|NL,Without Sequence,475,,
07/03/2022 21:00:00 - 07/03/2022 22:00:00,BZN|NL,Without Sequence,421.71,,
07/03/2022 22:00:00 - 07/03/2022 23:00:00,BZN|NL,Without Sequence,400.06,,
07/03/2022 23:00:00 - 08/03/2022 00:00:00,BZN|NL,Without Sequence,348,,
08/03/2022 00:00:00 - 08/03/2022 01:00:00,BZN|NL,Without Sequence,399.9,,
08/03/2022 01:00:00 - 08/03/2022 02:00:00,BZN|NL,Without Sequence,449.5,,
08/03/2022 02:00:00 - 08/03/2022 03:00:00,BZN|NL,Without Sequence,449.5,,
08/03/2022 03:00:00 - 08/03/2022 04:00:00,BZN|NL,Without Sequence,424.88,,
08/03/2022 04:00:00 - 08/03/2022 05:00:00,BZN|NL,Without Sequence,374,,
08/03/2022 05:00:00 - 08/03/2022 06:00:00,BZN|NL,Without Sequence,399.9,,
08/03/2022 06:00:00 - 08/03/2022 07:00:00,BZN|NL,Without Sequence,447.63,,
08/03/2022 07:00:00 - 08/03/2022 08:00:00,BZN|NL,Without Sequence,690,,
08/03/2022 08:00:00 - 08/03/2022 09:00:00,BZN|NL,Without Sequence,650,,
08/03/2022 09:00:00 - 08/03/2022 10:00:00,BZN|NL,Without Sequence,496.53,,
08/03/2022 10:00:00 - 08/03/2022 11:00:00,BZN|NL,Without Sequence,236.69,,
08/03/2022 11:00:00 - 08/03/2022 12:00:00,BZN|NL,Without Sequence,219.49,,
08/03/2022 12:00:00 - 08/03/2022 13:00:00,BZN|NL,Without Sequence,201.21,,
08/03/2022 13:00:00 - 08/03/2022 14:00:00,BZN|NL,Without Sequence,212.73,,
08/03/2022 14:00:00 - 08/03/2022 15:00:00,BZN|NL,Without Sequence,229.9,,
08/03/2022 15:00:00 - 08/03/2022 16:00:00,BZN|NL,Without Sequence,336.5,,
08/03/2022 16:00:00 - 08/03/2022 17:00:00,BZN|NL,Without Sequence,440.63,,
08/03/2022 17:00:00 - 08/03/2022 18:00:00,BZN|NL,Without Sequence,603.08,,
08/03/2022 18:00:00 - 08/03/2022 19:00:00,BZN|NL,Without Sequence,674.93,,
08/03/2022 19:00:00 - 08/03/2022 20:00:00,BZN|NL,Without Sequence,700,,
08/03/2022 20:00:00 - 08/03/2022 21:00:00,BZN|NL,Without Sequence,599.74,,
08/03/2022 21:00:00 - 08/03/2022 22:00:00,BZN|NL,Without Sequence,510.9,,
08/03/2022 22:00:00 - 08/03/2022 23:00:00,BZN|NL,Without Sequence,492.05,,
08/03/2022 23:00:00 - 09/03/2022 00:00:00,BZN|NL,Without Sequence,400,,
09/03/2022 00:00:00 - 09/03/2022 01:00:00,BZN|NL,Without Sequence,429.7,,
09/03/2022 01:00:00 - 09/03/2022 02:00:00,BZN|NL,Without Sequence,401.8,,
09/03/2022 02:00:00 - 09/03/2022 03:00:00,BZN|NL,Without Sequence,416.88,,
09/03/2022 03:00:00 - 09/03/2022 04:00:00,BZN|NL,Without Sequence,420.03,,
09/03/2022 04:00:00 - 09/03/2022 05:00:00,BZN|NL,Without Sequence,420.03,,
09/03/2022 05:00:00 - 09/03/2022 06:00:00,BZN|NL,Without Sequence,440,,
09/03/2022 06:00:00 - 09/03/2022 07:00:00,BZN|NL,Without Sequence,523.76,,
09/03/2022 07:00:00 - 09/03/2022 08:00:00,BZN|NL,Without Sequence,579.45,,
09/03/2022 08:00:00 - 09/03/2022 09:00:00,BZN|NL,Without Sequence,554.76,,
09/03/2022 09:00:00 - 09/03/2022 10:00:00,BZN|NL,Without Sequence,380.6,,
09/03/2022 10:00:00 - 09/03/2022 11:00:00,BZN|NL,Without Sequence,348.91,,
09/03/2022 11:00:00 - 09/03/2022 12:00:00,BZN|NL,Without Sequence,295.13,,
09/03/2022 12:00:00 - 09/03/2022 13:00:00,BZN|NL,Without Sequence,234.74,,
09/03/2022 13:00:00 - 09/03/2022 14:00:00,BZN|NL,Without Sequence,269.9,,
09/03/2022 14:00:00 - 09/03/2022 15:00:00,BZN|NL,Without Sequence,317.62,,
09/03/2022 15:00:00 - 09/03/2022 16:00:00,BZN|NL,Without Sequence,382.44,,
09/03/2022 16:00:00 - 09/03/2022 17:00:00,BZN|NL,Without Sequence,425.09,,
09/03/2022 17:00:00 - 09/03/2022 18:00:00,BZN|NL,Without Sequence,529.43,,
09/03/2022 18:00:00 - 09/03/2022 19:00:00,BZN|NL,Without Sequence,574.93,,
09/03/2022 19:00:00 - 09/03/2022 20:00:00,BZN|NL,Without Sequence,605,,
09/03/2022 20:00:00 - 09/03/2022 21:00:00,BZN|NL,Without Sequence,518,,
09/03/2022 21:00:00 - 09/03/2022 22:00:00,BZN|NL,Without Sequence,448.75,,
09/03/2022 22:00:00 - 09/03/2022 23:00:00,BZN|NL,Without Sequence,449.06,,
09/03/2022 23:00:00 - 10/03/2022 00:00:00,BZN|NL,Without Sequence,407.23,,
10/03/2022 00:00:00 - 10/03/2022 01:00:00,BZN|NL,Without Sequence,312.06,,
10/03/2022 01:00:00 - 10/03/2022 02:00:00,BZN|NL,Without Sequence,320,,
10/03/2022 02:00:00 - 10/03/2022 03:00:00,BZN|NL,Without Sequence,321.59,,
10/03/2022 03:00:00 - 10/03/2022 04:00:00,BZN|NL,Without Sequence,310.09,,
10/03/2022 04:00:00 - 10/03/2022 05:00:00,BZN|NL,Without Sequence,310.07,,
10/03/2022 05:00:00 - 10/03/2022 06:00:00,BZN|NL,Without Sequence,335.01,,
10/03/2022 06:00:00 - 10/03/2022 07:00:00,BZN|NL,Without Sequence,414.66,,
10/03/2022 07:00:00 - 10/03/2022 08:00:00,BZN|NL,Without Sequence,436.06,,
10/03/2022 08:00:00 - 10/03/2022 09:00:00,BZN|NL,Without Sequence,396.97,,
10/03/2022 09:00:00 - 10/03/2022 10:00:00,BZN|NL,Without Sequence,311.38,,
10/03/2022 10:00:00 - 10/03/2022 11:00:00,BZN|NL,Without Sequence,252,,
10/03/2022 11:00:00 - 10/03/2022 12:00:00,BZN|NL,Without Sequence,212.85,,
10/03/2022 12:00:00 - 10/03/2022 13:00:00,BZN|NL,Without Sequence,171.7,,
10/03/2022 13:00:00 - 10/03/2022 14:00:00,BZN|NL,Without Sequence,170,,
10/03/2022 14:00:00 - 10/03/2022 15:00:00,BZN|NL,Without Sequence,191.45,,
10/03/2022 15:00:00 - 10/03/2022 16:00:00,BZN|NL,Without Sequence,250,,
10/03/2022 16:00:00 - 10/03/2022 17:00:00,BZN|NL,Without Sequence,308.07,,
10/03/2022 17:00:00 - 10/03/2022 18:00:00,BZN|NL,Without Sequence,379.95,,
10/03/2022 18:00:00 - 10/03/2022 19:00:00,BZN|NL,Without Sequence,412.4,,
10/03/2022 19:00:00 - 10/03/2022 20:00:00,BZN|NL,Without Sequence,453.04,,
10/03/2022 20:00:00 - 10/03/2022 21:00:00,BZN|NL,Without Sequence,309.9,,
10/03/2022 21:00:00 - 10/03/2022 22:00:00,BZN|NL,Without Sequence,331,,
10/03/2022 22:00:00 - 10/03/2022 23:00:00,BZN|NL,Without Sequence,310,,
10/03/2022 23:00:00 - 11/03/2022 00:00:00,BZN|NL,Without Sequence,253.31,,
11/03/2022 00:00:00 - 11/03/2022 01:00:00,BZN|NL,Without Sequence,191.95,,
11/03/2022 01:00:00 - 11/03/2022 02:00:00,BZN|NL,Without Sequence,193.22,,
11/03/2022 02:00:00 - 11/03/2022 03:00:00,BZN|NL,Without Sequence,192.2,,
11/03/2022 03:00:00 - 11/03/2022 04:00:00,BZN|NL,Without Sequence,191.99,,
11/03/2022 04:00:00 - 11/03/2022 05:00:00,BZN|NL,Without Sequence,187.73,,
11/03/2022 05:00:00 - 11/03/2022 06:00:00,BZN|NL,Without Sequence,200,,
11/03/2022 06:00:00 - 11/03/2022 07:00:00,BZN|NL,Without Sequence,200.1,,
11/03/2022 07:00:00 - 11/03/2022 08:00:00,BZN|NL,Without Sequence,292.45,,
11/03/2022 08:00:00 - 11/03/2022 09:00:00,BZN|NL,Without Sequence,258.8,,
11/03/2022 09:00:00 - 11/03/2022 10:00:00,BZN|NL,Without Sequence,206.78,,
11/03/2022 10:00:00 - 11/03/2022 11:00:00,BZN|NL,Without Sequence,197.99,,
11/03/2022 11:00:00 - 11/03/2022 12:00:00,BZN|NL,Without Sequence,116.99,,
11/03/2022 12:00:00 - 11/03/2022 13:00:00,BZN|NL,Without Sequence,0.1,,
11/03/2022 13:00:00 - 11/03/2022 14:00:00,BZN|NL,Without Sequence,0.04,,
11/03/2022 14:00:00 - 11/03/2022 15:00:00,BZN|NL,Without Sequence,11.33,,
11/03/2022 15:00:00 - 11/03/2022 16:00:00,BZN|NL,Without Sequence,28.59,,
11/03/2022 16:00:00 - 11/03/2022 17:00:00,BZN|NL,Without Sequence,155.02,,
11/03/2022 17:00:00 - 11/03/2022 18:00:00,BZN|NL,Without Sequence,230,,
11/03/2022 18:00:00 - 11/03/2022 19:00:00,BZN|NL,Without Sequence,284.5,,
11/03/2022 19:00:00 - 11/03/2022 20:00:00,BZN|NL,Without Sequence,350,,
11/03/2022 20:00:00 - 11/03/2022 21:00:00,BZN|NL,Without Sequence,293.35,,
11/03/2022 21:00:00 - 11/03/2022 22:00:00,BZN|NL,Without Sequence,232.52,,
11/03/2022 22:00:00 - 11/03/2022 23:00:00,BZN|NL,Without Sequence,205.92,,
11/03/2022 23:00:00 - 12/03/2022 00:00:00,BZN|NL,Without Sequence,195.53,,
12/03/2022 00:00:00 - 12/03/2022 01:00:00,BZN|NL,Without Sequence,180,,
12/03/2022 01:00:00 - 12/03/2022 02:00:00,BZN|NL,Without Sequence,168.42,,
12/03/2022 02:00:00 - 12/03/2022 03:00:00,BZN|NL,Without Sequence,165.75,,
12/03/2022 03:00:00 - 12/03/2022 04:00:00,BZN|NL,Without Sequence,165.89,,
12/03/2022 04:00:00 - 12/03/2022 05:00:00,BZN|NL,Without Sequence,168.46,,
12/03/2022 05:00:00 - 12/03/2022 06:00:00,BZN|NL,Without Sequence,174.6,,
12/03/2022 06:00:00 - 12/03/2022 07:00:00,BZN|NL,Without Sequence,192.1,,
12/03/2022 07:00:00 - 12/03/2022 08:00:00,BZN|NL,Without Sequence,209.9,,
12/03/2022 08:00:00 - 12/03/2022 09:00:00,BZN|NL,Without Sequence,237.82,,
12/03/2022 09:00:00 - 12/03/2022 10:00:00,BZN|NL,Without Sequence,239.9,,
12/03/2022 10:00:00 - 12/03/2022 11:00:00,BZN|NL,Without Sequence,190,,
12/03/2022 11:00:00 - 12/03/2022 12:00:00,BZN|NL,Without Sequence,180.78,,
12/03/2022 12:00:00 - 12/03/2022 13:00:00,BZN|NL,Without Sequence,184.44,,
12/03/2022 13:00:00 - 12/03/2022 14:00:00,BZN|NL,Without Sequence,197,,
12/03/2022 14:00:00 - 12/03/2022 15:00:00,BZN|NL,Without Sequence,228,,
12/03/2022 15:00:00 - 12/03/2022 16:00:00,BZN|NL,Without Sequence,244.9,,
12/03/2022 16:00:00 - 12/03/2022 17:00:00,BZN|NL,Without Sequence,220.1,,
12/03/2022 17:00:00 - 12/03/2022 18:00:00,BZN|NL,Without Sequence,287.3,,
12/03/2022 18:00:00 - 12/03/2022 19:00:00,BZN|NL,Without Sequence,323.3,,
12/03/2022 19:00:00 - 12/03/2022 20:00:00,BZN|NL,Without Sequence,366.45,,
12/03/2022 20:00:00 - 12/03/2022 21:00:00,BZN|NL,Without Sequence,360,,
12/03/2022 21:00:00 - 12/03/2022 22:00:00,BZN|NL,Without Sequence,245.5,,
12/03/2022 22:00:00 - 12/03/2022 23:00:00,BZN|NL,Without Sequence,219.91,,
12/03/2022 23:00:00 - 13/03/2022 00:00:00,BZN|NL,Without Sequence,200.1,,
13/03/2022 00:00:00 - 13/03/2022 01:00:00,BZN|NL,Without Sequence,224.9,,
13/03/2022 01:00:00 - 13/03/2022 02:00:00,BZN|NL,Without Sequence,178.94,,
13/03/2022 02:00:00 - 13/03/2022 03:00:00,BZN|NL,Without Sequence,166.31,,
13/03/2022 03:00:00 - 13/03/2022 04:00:00,BZN|NL,Without Sequence,160.07,,
13/03/2022 04:00:00 - 13/03/2022 05:00:00,BZN|NL,Without Sequence,146.78,,
13/03/2022 05:00:00 - 13/03/2022 06:00:00,BZN|NL,Without Sequence,128.08,,
13/03/2022 06:00:00 - 13/03/2022 07:00:00,BZN|NL,Without Sequence,146.93,,
13/03/2022 07:00:00 - 13/03/2022 08:00:00,BZN|NL,Without Sequence,160.33,,
13/03/2022 08:00:00 - 13/03/2022 09:00:00,BZN|NL,Without Sequence,167.89,,
13/03/2022 09:00:00 - 13/03/2022 10:00:00,BZN|NL,Without Sequence,167,,
13/03/2022 10:00:00 - 13/03/2022 11:00:00,BZN|NL,Without Sequence,147.76,,
13/03/2022 11:00:00 - 13/03/2022 12:00:00,BZN|NL,Without Sequence,99.9,,
13/03/2022 12:00:00 - 13/03/2022 13:00:00,BZN|NL,Without Sequence,64.9,,
13/03/2022 13:00:00 - 13/03/2022 14:00:00,BZN|NL,Without Sequence,105.72,,
13/03/2022 14:00:00 - 13/03/2022 15:00:00,BZN|NL,Without Sequence,147.66,,
13/03/2022 15:00:00 - 13/03/2022 16:00:00,BZN|NL,Without Sequence,164.9,,
13/03/2022 16:00:00 - 13/03/2022 17:00:00,BZN|NL,Without Sequence,224.1,,
13/03/2022 17:00:00 - 13/03/2022 18:00:00,BZN|NL,Without Sequence,292.1,,
13/03/2022 18:00:00 - 13/03/2022 19:00:00,BZN|NL,Without Sequence,275,,
13/03/2022 19:00:00 - 13/03/2022 20:00:00,BZN|NL,Without Sequence,390.6,,
13/03/2022 20:00:00 - 13/03/2022 21:00:00,BZN|NL,Without Sequence,360.9,,
13/03/2022 21:00:00 - 13/03/2022 22:00:00,BZN|NL,Without Sequence,325,,
13/03/2022 22:00:00 - 13/03/2022 23:00:00,BZN|NL,Without Sequence,302.6,,
13/03/2022 23:00:00 - 14/03/2022 00:00:00,BZN|NL,Without Sequence,279.9,,
14/03/2022 00:00:00 - 14/03/2022 01:00:00,BZN|NL,Without Sequence,221.22,,
14/03/2022 01:00:00 - 14/03/2022 02:00:00,BZN|NL,Without Sequence,213.8,,
14/03/2022 02:00:00 - 14/03/2022 03:00:00,BZN|NL,Without Sequence,267.5,,
14/03/2022 03:00:00 - 14/03/2022 04:00:00,BZN|NL,Without Sequence,212.33,,
14/03/2022 04:00:00 - 14/03/2022 05:00:00,BZN|NL,Without Sequence,219.91,,
14/03/2022 05:00:00 - 14/03/2022 06:00:00,BZN|NL,Without Sequence,230.06,,
14/03/2022 06:00:00 - 14/03/2022 07:00:00,BZN|NL,Without Sequence,282.74,,
14/03/2022 07:00:00 - 14/03/2022 08:00:00,BZN|NL,Without Sequence,334.7,,
14/03/2022 08:00:00 - 14/03/2022 09:00:00,BZN|NL,Without Sequence,330,,
14/03/2022 09:00:00 - 14/03/2022 10:00:00,BZN|NL,Without Sequence,277.73,,
14/03/2022 10:00:00 - 14/03/2022 11:00:00,BZN|NL,Without Sequence,235.2,,
14/03/2022 11:00:00 - 14/03/2022 12:00:00,BZN|NL,Without Sequence,244.48,,
14/03/2022 12:00:00 - 14/03/2022 13:00:00,BZN|NL,Without Sequence,214.46,,
14/03/2022 13:00:00 - 14/03/2022 14:00:00,BZN|NL,Without Sequence,214,,
14/03/2022 14:00:00 - 14/03/2022 15:00:00,BZN|NL,Without Sequence,207.99,,
14/03/2022 15:00:00 - 14/03/2022 16:00:00,BZN|NL,Without Sequence,252.85,,
14/03/2022 16:00:00 - 14/03/2022 17:00:00,BZN|NL,Without Sequence,241.34,,
14/03/2022 17:00:00 - 14/03/2022 18:00:00,BZN|NL,Without Sequence,346.5,,
14/03/2022 18:00:00 - 14/03/2022 19:00:00,BZN|NL,Without Sequence,390.01,,
14/03/2022 19:00:00 - 14/03/2022 20:00:00,BZN|NL,Without Sequence,435.42,,
14/03/2022 20:00:00 - 14/03/2022 21:00:00,BZN|NL,Without Sequence,365.26,,
14/03/2022 21:00:00 - 14/03/2022 22:00:00,BZN|NL,Without Sequence,322.7,,
14/03/2022 22:00:00 - 14/03/2022 23:00:00,BZN|NL,Without Sequence,300.73,,
14/03/2022 23:00:00 - 15/03/2022 00:00:00,BZN|NL,Without Sequence,261.86,,
15/03/2022 00:00:00 - 15/03/2022 01:00:00,BZN|NL,Without Sequence,248.92,,
15/03/2022 01:00:00 - 15/03/2022 02:00:00,BZN|NL,Without Sequence,245.03,,
15/03/2022 02:00:00 - 15/03/2022 03:00:00,BZN|NL,Without Sequence,241.79,,
15/03/2022 03:00:00 - 15/03/2022 04:00:00,BZN|NL,Without Sequence,240.07,,
15/03/2022 04:00:00 - 15/03/2022 05:00:00,BZN|NL,Without Sequence,242.69,,
15/03/2022 05:00:00 - 15/03/2022 06:00:00,BZN|NL,Without Sequence,262.4,,
15/03/2022 06:00:00 - 15/03/2022 07:00:00,BZN|NL,Without Sequence,297.8,,
15/03/2022 07:00:00 - 15/03/2022 08:00:00,BZN|NL,Without Sequence,313.4,,
15/03/2022 08:00:00 - 15/03/2022 09:00:00,BZN|NL,Without Sequence,324.94,,
15/03/2022 09:00:00 - 15/03/2022 10:00:00,BZN|NL,Without Sequence,252.27,,
15/03/2022 10:00:00 - 15/03/2022 11:00:00,BZN|NL,Without Sequence,240.8,,
15/03/2022 11:00:00 - 15/03/2022 12:00:00,BZN|NL,Without Sequence,296.17,,
15/03/2022 12:00:00 - 15/03/2022 13:00:00,BZN|NL,Without Sequence,260.73,,
15/03/2022 13:00:00 - 15/03/2022 14:00:00,BZN|NL,Without Sequence,249.49,,
15/03/2022 14:00:00 - 15/03/2022 15:00:00,BZN|NL,Without Sequence,251.46,,
15/03/2022 15:00:00 - 15/03/2022 16:00:00,BZN|NL,Without Sequence,244.19,,
15/03/2022 16:00:00 - 15/03/2022 17:00:00,BZN|NL,Without Sequence,251.43,,
15/03/2022 17:00:00 - 15/03/2022 18:00:00,BZN|NL,Without Sequence,261.3,,
15/03/2022 18:00:00 - 15/03/2022 19:00:00,BZN|NL,Without Sequence,316.7,,
15/03/2022 19:00:00 - 15/03/2022 20:00:00,BZN|NL,Without Sequence,405.02,,
15/03/2022 20:00:00 - 15/03/2022 21:00:00,BZN|NL,Without Sequence,315,,
15/03/2022 21:00:00 - 15/03/2022 22:00:00,BZN|NL,Without Sequence,244.5,,
15/03/2022 22:00:00 - 15/03/2022 23:00:00,BZN|NL,Without Sequence,249.9,,
15/03/2022 23:00:00 - 16/03/2022 00:00:00,BZN|NL,Without Sequence,250.7,,
16/03/2022 00:00:00 - 16/03/2022 01:00:00,BZN|NL,Without Sequence,253.41,,
16/03/2022 01:00:00 - 16/03/2022 02:00:00,BZN|NL,Without Sequence,251.4,,
16/03/2022 02:00:00 - 16/03/2022 03:00:00,BZN|NL,Without Sequence,247.5,,
16/03/2022 03:00:00 - 16/03/2022 04:00:00,BZN|NL,Without Sequence,240.01,,
16/03/2022 04:00:00 - 16/03/2022 05:00:00,BZN|NL,Without Sequence,238.5,,
16/03/2022 05:00:00 - 16/03/2022 06:00:00,BZN|NL,Without Sequence,249.72,,
16/03/2022 06:00:00 - 16/03/2022 07:00:00,BZN|NL,Without Sequence,296.96,,
16/03/2022 07:00:00 - 16/03/2022 08:00:00,BZN|NL,Without Sequence,317.7,,
16/03/2022 08:00:00 - 16/03/2022 09:00:00,BZN|NL,Without Sequence,314,,
16/03/2022 09:00:00 - 16/03/2022 10:00:00,BZN|NL,Without Sequence,295.94,,
16/03/2022 10:00:00 - 16/03/2022 11:00:00,BZN|NL,Without Sequence,276.6,,
16/03/2022 11:00:00 - 16/03/2022 12:00:00,BZN|NL,Without Sequence,260.45,,
16/03/2022 12:00:00 - 16/03/2022 13:00:00,BZN|NL,Without Sequence,240,,
16/03/2022 13:00:00 - 16/03/2022 14:00:00,BZN|NL,Without Sequence,229.84,,
16/03/2022 14:00:00 - 16/03/2022 15:00:00,BZN|NL,Without Sequence,212,,
16/03/2022 15:00:00 - 16/03/2022 16:00:00,BZN|NL,Without Sequence,250.17,,
16/03/2022 16:00:00 - 16/03/2022 17:00:00,BZN|NL,Without Sequence,260,,
16/03/2022 17:00:00 - 16/03/2022 18:00:00,BZN|NL,Without Sequence,294.92,,
16/03/2022 18:00:00 - 16/03/2022 19:00:00,BZN|NL,Without Sequence,319.13,,
16/03/2022 19:00:00 - 16/03/2022 20:00:00,BZN|NL,Without Sequence,300,,
16/03/2022 20:00:00 - 16/03/2022 21:00:00,BZN|NL,Without Sequence,280,,
16/03/2022 21:00:00 - 16/03/2022 22:00:00,BZN|NL,Without Sequence,250.1,,
16/03/2022 22:00:00 - 16/03/2022 23:00:00,BZN|NL,Without Sequence,276.9,,
16/03/2022 23:00:00 - 17/03/2022 00:00:00,BZN|NL,Without Sequence,234.6,,
17/03/2022 00:00:00 - 17/03/2022 01:00:00,BZN|NL,Without Sequence,184.96,,
17/03/2022 01:00:00 - 17/03/2022 02:00:00,BZN|NL,Without Sequence,180,,
17/03/2022 02:00:00 - 17/03/2022 03:00:00,BZN|NL,Without Sequence,164.07,,
17/03/2022 03:00:00 - 17/03/2022 04:00:00,BZN|NL,Without Sequence,164.54,,
17/03/2022 04:00:00 - 17/03/2022 05:00:00,BZN|NL,Without Sequence,180,,
17/03/2022 05:00:00 - 17/03/2022 06:00:00,BZN|NL,Without Sequence,200.1,,
17/03/2022 06:00:00 - 17/03/2022 07:00:00,BZN|NL,Without Sequence,223.2,,
17/03/2022 07:00:00 - 17/03/2022 08:00:00,BZN|NL,Without Sequence,250.1,,
17/03/2022 08:00:00 - 17/03/2022 09:00:00,BZN|NL,Without Sequence,320.29,,
17/03/2022 09:00:00 - 17/03/2022 10:00:00,BZN|NL,Without Sequence,238.1,,
17/03/2022 10:00:00 - 17/03/2022 11:00:00,BZN|NL,Without Sequence,252.71,,
17/03/2022 11:00:00 - 17/03/2022 12:00:00,BZN|NL,Without Sequence,207.06,,
17/03/2022 12:00:00 - 17/03/2022 13:00:00,BZN|NL,Without Sequence,178.39,,
17/03/2022 13:00:00 - 17/03/2022 14:00:00,BZN|NL,Without Sequence,199.9,,
17/03/2022 14:00:00 - 17/03/2022 15:00:00,BZN|NL,Without Sequence,220,,
17/03/2022 15:00:00 - 17/03/2022 16:00:00,BZN|NL,Without Sequence,241,,
17/03/2022 16:00:00 - 17/03/2022 17:00:00,BZN|NL,Without Sequence,223.4,,
17/03/2022 17:00:00 - 17/03/2022 18:00:00,BZN|NL,Without Sequence,249.98,,
17/03/2022 18:00:00 - 17/03/2022 19:00:00,BZN|NL,Without Sequence,287.32,,
17/03/2022 19:00:00 - 17/03/2022 20:00:00,BZN|NL,Without Sequence,347.21,,
17/03/2022 20:00:00 - 17/03/2022 21:00:00,BZN|NL,Without Sequence,295.92,,
17/03/2022 21:00:00 - 17/03/2022 22:00:00,BZN|NL,Without Sequence,259.29,,
17/03/2022 22:00:00 - 17/03/2022 23:00:00,BZN|NL,Without Sequence,244.66,,
17/03/2022 23:00:00 - 18/03/2022 00:00:00,BZN|NL,Without Sequence,237.2,,
18/03/2022 00:00:00 - 18/03/2022 01:00:00,BZN|NL,Without Sequence,203.03,,
18/03/2022 01:00:00 - 18/03/2022 02:00:00,BZN|NL,Without Sequence,206.97,,
18/03/2022 02:00:00 - 18/03/2022 03:00:00,BZN|NL,Without Sequence,230.55,,
18/03/2022 03:00:00 - 18/03/2022 04:00:00,BZN|NL,Without Sequence,206.5,,
18/03/2022 04:00:00 - 18/03/2022 05:00:00,BZN|NL,Without Sequence,209.9,,
18/03/2022 05:00:00 - 18/03/2022 06:00:00,BZN|NL,Without Sequence,217.06,,
18/03/2022 06:00:00 - 18/03/2022 07:00:00,BZN|NL,Without Sequence,262.97,,
18/03/2022 07:00:00 - 18/03/2022 08:00:00,BZN|NL,Without Sequence,291.51,,
18/03/2022 08:00:00 - 18/03/2022 09:00:00,BZN|NL,Without Sequence,287.81,,
18/03/2022 09:00:00 - 18/03/2022 10:00:00,BZN|NL,Without Sequence,239.79,,
18/03/2022 10:00:00 - 18/03/2022 11:00:00,BZN|NL,Without Sequence,209.6,,
18/03/2022 11:00:00 - 18/03/2022 12:00:00,BZN|NL,Without Sequence,193.67,,
18/03/2022 12:00:00 - 18/03/2022 13:00:00,BZN|NL,Without Sequence,197.42,,
18/03/2022 13:00:00 - 18/03/2022 14:00:00,BZN|NL,Without Sequence,197.18,,
18/03/2022 14:00:00 - 18/03/2022 15:00:00,BZN|NL,Without Sequence,200.1,,
18/03/2022 15:00:00 - 18/03/2022 16:00:00,BZN|NL,Without Sequence,199.97,,
18/03/2022 16:00:00 - 18/03/2022 17:00:00,BZN|NL,Without Sequence,207.03,,
18/03/2022 17:00:00 - 18/03/2022 18:00:00,BZN|NL,Without Sequence,245.54,,
18/03/2022 18:00:00 - 18/03/2022 19:00:00,BZN|NL,Without Sequence,275.31,,
18/03/2022 19:00:00 - 18/03/2022 20:00:00,BZN|NL,Without Sequence,286.52,,
18/03/2022 20:00:00 - 18/03/2022 21:00:00,BZN|NL,Without Sequence,249.9,,
18/03/2022 21:00:00 - 18/03/2022 22:00:00,BZN|NL,Without Sequence,216.94,,
18/03/2022 22:00:00 - 18/03/2022 23:00:00,BZN|NL,Without Sequence,228.5,,
18/03/2022 23:00:00 - 19/03/2022 00:00:00,BZN|NL,Without Sequence,186.93,,
19/03/2022 00:00:00 - 19/03/2022 01:00:00,BZN|NL,Without Sequence,189.94,,
19/03/2022 01:00:00 - 19/03/2022 02:00:00,BZN|NL,Without Sequence,189.9,,
19/03/2022 02:00:00 - 19/03/2022 03:00:00,BZN|NL,Without Sequence,185.57,,
19/03/2022 03:00:00 - 19/03/2022 04:00:00,BZN|NL,Without Sequence,184.66,,
19/03/2022 04:00:00 - 19/03/2022 05:00:00,BZN|NL,Without Sequence,185.06,,
19/03/2022 05:00:00 - 19/03/2022 06:00:00,BZN|NL,Without Sequence,190.8,,
19/03/2022 06:00:00 - 19/03/2022 07:00:00,BZN|NL,Without Sequence,198.23,,
19/03/2022 07:00:00 - 19/03/2022 08:00:00,BZN|NL,Without Sequence,204.14,,
19/03/2022 08:00:00 - 19/03/2022 09:00:00,BZN|NL,Without Sequence,194.34,,
