"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"27/07/2023 19:00 - 27/07/2023 19:15","BZN|NL","13276.87","11598.07"
"27/07/2023 19:15 - 27/07/2023 19:30","BZN|NL","13242.24","11816.55"
"27/07/2023 19:30 - 27/07/2023 19:45","BZN|NL","13227.19","12035.74"
"27/07/2023 19:45 - 27/07/2023 20:00","BZN|NL","13212.28","12271.72"
"27/07/2023 20:00 - 27/07/2023 20:15","BZN|NL","13176.20","12443.05"
"27/07/2023 20:15 - 27/07/2023 20:30","BZN|NL","13136.44","12551.90"
"27/07/2023 20:30 - 27/07/2023 20:45","BZN|NL","13098.28","12702.15"
"27/07/2023 20:45 - 27/07/2023 21:00","BZN|NL","13065.68","12814.84"
"27/07/2023 21:00 - 27/07/2023 21:15","BZN|NL","12928.87","12888.94"
"27/07/2023 21:15 - 27/07/2023 21:30","BZN|NL","12829.88","12982.87"
"27/07/2023 21:30 - 27/07/2023 21:45","BZN|NL","12809.72","13049.11"
"27/07/2023 21:45 - 27/07/2023 22:00","BZN|NL","12769.31","13086.31"
"27/07/2023 22:00 - 27/07/2023 22:15","BZN|NL","12678.37","13087.81"
"27/07/2023 22:15 - 27/07/2023 22:30","BZN|NL","12550.81","13101.93"
"27/07/2023 22:30 - 27/07/2023 22:45","BZN|NL","12411.22","13015.79"
"27/07/2023 22:45 - 27/07/2023 23:00","BZN|NL","12234.87","12884.75"
"27/07/2023 23:00 - 27/07/2023 23:15","BZN|NL","12121.29","12770.28"
"27/07/2023 23:15 - 27/07/2023 23:30","BZN|NL","12009.90","12676.76"
"27/07/2023 23:30 - 27/07/2023 23:45","BZN|NL","11801.43","12549.80"
"27/07/2023 23:45 - 28/07/2023 00:00","BZN|NL","11652.71","12392.91"
"28/07/2023 00:00 - 28/07/2023 00:15","BZN|NL","11500.29","12255.04"
"28/07/2023 00:15 - 28/07/2023 00:30","BZN|NL","11367.40","12176.69"
"28/07/2023 00:30 - 28/07/2023 00:45","BZN|NL","11215.86","12062.78"
"28/07/2023 00:45 - 28/07/2023 01:00","BZN|NL","11118.06","11926.82"
"28/07/2023 01:00 - 28/07/2023 01:15","BZN|NL","10997.29","11812.34"
"28/07/2023 01:15 - 28/07/2023 01:30","BZN|NL","10925.67","11728.77"
"28/07/2023 01:30 - 28/07/2023 01:45","BZN|NL","10811.34","11638.68"
"28/07/2023 01:45 - 28/07/2023 02:00","BZN|NL","10714.18","11547.36"
"28/07/2023 02:00 - 28/07/2023 02:15","BZN|NL","10692.81","11472.83"
"28/07/2023 02:15 - 28/07/2023 02:30","BZN|NL","10623.64","11395.61"
"28/07/2023 02:30 - 28/07/2023 02:45","BZN|NL","10580.35","11336.35"
"28/07/2023 02:45 - 28/07/2023 03:00","BZN|NL","10531.38","11264.98"
"28/07/2023 03:00 - 28/07/2023 03:15","BZN|NL","10529.91","11230.87"
"28/07/2023 03:15 - 28/07/2023 03:30","BZN|NL","10477.98","11219.59"
"28/07/2023 03:30 - 28/07/2023 03:45","BZN|NL","10426.12","11197.09"
"28/07/2023 03:45 - 28/07/2023 04:00","BZN|NL","10407.77","11166.00"
"28/07/2023 04:00 - 28/07/2023 04:15","BZN|NL","10410.89","11181.46"
"28/07/2023 04:15 - 28/07/2023 04:30","BZN|NL","10414.11","11190.24"
"28/07/2023 04:30 - 28/07/2023 04:45","BZN|NL","10423.44","11185.60"
"28/07/2023 04:45 - 28/07/2023 05:00","BZN|NL","10440.22","11194.31"
"28/07/2023 05:00 - 28/07/2023 05:15","BZN|NL","10544.72","11228.59"
"28/07/2023 05:15 - 28/07/2023 05:30","BZN|NL","10566.58","11262.01"
"28/07/2023 05:30 - 28/07/2023 05:45","BZN|NL","10663.64","11293.78"
"28/07/2023 05:45 - 28/07/2023 06:00","BZN|NL","10744.56","11329.97"
"28/07/2023 06:00 - 28/07/2023 06:15","BZN|NL","10989.21","11407.57"
"28/07/2023 06:15 - 28/07/2023 06:30","BZN|NL","11147.26","11484.89"
"28/07/2023 06:30 - 28/07/2023 06:45","BZN|NL","11359.47","11546.37"
"28/07/2023 06:45 - 28/07/2023 07:00","BZN|NL","11529.06","11557.59"
"28/07/2023 07:00 - 28/07/2023 07:15","BZN|NL","11861.38","11567.48"
"28/07/2023 07:15 - 28/07/2023 07:30","BZN|NL","12017.56","11535.78"
"28/07/2023 07:30 - 28/07/2023 07:45","BZN|NL","12256.19","11502.98"
"28/07/2023 07:45 - 28/07/2023 08:00","BZN|NL","12433.65","11459.27"
"28/07/2023 08:00 - 28/07/2023 08:15","BZN|NL","12696.27","11366.53"
"28/07/2023 08:15 - 28/07/2023 08:30","BZN|NL","12830.49","11223.60"
"28/07/2023 08:30 - 28/07/2023 08:45","BZN|NL","12970.10","11069.89"
"28/07/2023 08:45 - 28/07/2023 09:00","BZN|NL","13074.98","10884.93"
"28/07/2023 09:00 - 28/07/2023 09:15","BZN|NL","13149.41","10709.01"
"28/07/2023 09:15 - 28/07/2023 09:30","BZN|NL","13250.83","10494.30"
"28/07/2023 09:30 - 28/07/2023 09:45","BZN|NL","13286.68","10230.21"
"28/07/2023 09:45 - 28/07/2023 10:00","BZN|NL","13335.20","9949.96"
"28/07/2023 10:00 - 28/07/2023 10:15","BZN|NL","13363.26","9753.44"
"28/07/2023 10:15 - 28/07/2023 10:30","BZN|NL","13329.64","9613.11"
"28/07/2023 10:30 - 28/07/2023 10:45","BZN|NL","13321.81","9431.36"
"28/07/2023 10:45 - 28/07/2023 11:00","BZN|NL","13298.85","9188.97"
"28/07/2023 11:00 - 28/07/2023 11:15","BZN|NL","13300.73","8951.79"
"28/07/2023 11:15 - 28/07/2023 11:30","BZN|NL","13263.22","8748.02"
"28/07/2023 11:30 - 28/07/2023 11:45","BZN|NL","13231.88","8626.40"
"28/07/2023 11:45 - 28/07/2023 12:00","BZN|NL","13234.88","8599.15"
"28/07/2023 12:00 - 28/07/2023 12:15","BZN|NL","13164.14","8671.20"
"28/07/2023 12:15 - 28/07/2023 12:30","BZN|NL","13106.53","8848.51"
"28/07/2023 12:30 - 28/07/2023 12:45","BZN|NL","13060.80","8913.21"
"28/07/2023 12:45 - 28/07/2023 13:00","BZN|NL","13041.23","8980.14"
"28/07/2023 13:00 - 28/07/2023 13:15","BZN|NL","13041.36","9047.14"
"28/07/2023 13:15 - 28/07/2023 13:30","BZN|NL","13022.90","9037.80"
"28/07/2023 13:30 - 28/07/2023 13:45","BZN|NL","12989.18","8953.39"
"28/07/2023 13:45 - 28/07/2023 14:00","BZN|NL","12958.53","9007.59"
"28/07/2023 14:00 - 28/07/2023 14:15","BZN|NL","12920.21","9112.04"
"28/07/2023 14:15 - 28/07/2023 14:30","BZN|NL","12922.42","9073.95"
"28/07/2023 14:30 - 28/07/2023 14:45","BZN|NL","12847.93","9074.93"
"28/07/2023 14:45 - 28/07/2023 15:00","BZN|NL","12800.61","9072.92"
"28/07/2023 15:00 - 28/07/2023 15:15","BZN|NL","12802.33","9088.79"
"28/07/2023 15:15 - 28/07/2023 15:30","BZN|NL","12770.54","9134.39"
"28/07/2023 15:30 - 28/07/2023 15:45","BZN|NL","12734.26","9161.09"
"28/07/2023 15:45 - 28/07/2023 16:00","BZN|NL","12710.01","9242.01"
"28/07/2023 16:00 - 28/07/2023 16:15","BZN|NL","12711.33","9344.41"
"28/07/2023 16:15 - 28/07/2023 16:30","BZN|NL","12687.93","9451.18"
"28/07/2023 16:30 - 28/07/2023 16:45","BZN|NL","12712.30","9519.81"
"28/07/2023 16:45 - 28/07/2023 17:00","BZN|NL","12766.02","9725.09"
"28/07/2023 17:00 - 28/07/2023 17:15","BZN|NL","12823.18","10041.31"
"28/07/2023 17:15 - 28/07/2023 17:30","BZN|NL","12863.68","10314.92"
"28/07/2023 17:30 - 28/07/2023 17:45","BZN|NL","12861.79","10542.60"
"28/07/2023 17:45 - 28/07/2023 18:00","BZN|NL","12921.79","10743.92"
"28/07/2023 18:00 - 28/07/2023 18:15","BZN|NL","12773.98","10873.48"
"28/07/2023 18:15 - 28/07/2023 18:30","BZN|NL","12615.22","10906.64"
"28/07/2023 18:30 - 28/07/2023 18:45","BZN|NL","12603.99","11001.81"
"28/07/2023 18:45 - 28/07/2023 19:00","BZN|NL","12553.00","11214.67"
"28/07/2023 19:00 - 28/07/2023 19:15","BZN|NL","12511.08","11349.98"
"28/07/2023 19:15 - 28/07/2023 19:30","BZN|NL","12373.07","11540.27"
"28/07/2023 19:30 - 28/07/2023 19:45","BZN|NL","12361.75","11702.05"
"28/07/2023 19:45 - 28/07/2023 20:00","BZN|NL","12412.81","11889.61"
"28/07/2023 20:00 - 28/07/2023 20:15","BZN|NL","12369.18","12043.06"
"28/07/2023 20:15 - 28/07/2023 20:30","BZN|NL","12354.71","12149.66"
"28/07/2023 20:30 - 28/07/2023 20:45","BZN|NL","12377.53","12308.21"
"28/07/2023 20:45 - 28/07/2023 21:00","BZN|NL","12396.22","12487.47"
"28/07/2023 21:00 - 28/07/2023 21:15","BZN|NL","12417.00","12524.91"
"28/07/2023 21:15 - 28/07/2023 21:30","BZN|NL","12389.62","12509.25"
"28/07/2023 21:30 - 28/07/2023 21:45","BZN|NL","12401.06","12456.49"
"28/07/2023 21:45 - 28/07/2023 22:00","BZN|NL","12440.91","12389.65"
"28/07/2023 22:00 - 28/07/2023 22:15","BZN|NL","12387.01","12383.22"
"28/07/2023 22:15 - 28/07/2023 22:30","BZN|NL","12292.25","12440.53"
"28/07/2023 22:30 - 28/07/2023 22:45","BZN|NL","12114.44","12379.42"
"28/07/2023 22:45 - 28/07/2023 23:00","BZN|NL","11972.12","12239.91"
"28/07/2023 23:00 - 28/07/2023 23:15","BZN|NL","11912.24","12140.63"
"28/07/2023 23:15 - 28/07/2023 23:30","BZN|NL","11779.61","12086.76"
"28/07/2023 23:30 - 28/07/2023 23:45","BZN|NL","11621.34","11988.03"
"28/07/2023 23:45 - 29/07/2023 00:00","BZN|NL","11438.27","11811.49"
"29/07/2023 00:00 - 29/07/2023 00:15","BZN|NL","11274.57","11368.12"
"29/07/2023 00:15 - 29/07/2023 00:30","BZN|NL","11083.88","11252.39"
"29/07/2023 00:30 - 29/07/2023 00:45","BZN|NL","10979.86","11097.27"
"29/07/2023 00:45 - 29/07/2023 01:00","BZN|NL","10849.33","10973.86"
"29/07/2023 01:00 - 29/07/2023 01:15","BZN|NL","10722.38","10872.69"
"29/07/2023 01:15 - 29/07/2023 01:30","BZN|NL","10655.17","10820.28"
"29/07/2023 01:30 - 29/07/2023 01:45","BZN|NL","10552.04","10745.30"
"29/07/2023 01:45 - 29/07/2023 02:00","BZN|NL","10489.07","10621.18"
"29/07/2023 02:00 - 29/07/2023 02:15","BZN|NL","10440.95","10482.81"
"29/07/2023 02:15 - 29/07/2023 02:30","BZN|NL","10398.06","10475.65"
"29/07/2023 02:30 - 29/07/2023 02:45","BZN|NL","10280.46","10483.45"
"29/07/2023 02:45 - 29/07/2023 03:00","BZN|NL","10237.96","10490.70"
"29/07/2023 03:00 - 29/07/2023 03:15","BZN|NL","10227.20","10525.36"
"29/07/2023 03:15 - 29/07/2023 03:30","BZN|NL","10150.79","10509.69"
"29/07/2023 03:30 - 29/07/2023 03:45","BZN|NL","10110.62","10453.87"
"29/07/2023 03:45 - 29/07/2023 04:00","BZN|NL","10063.88","10435.68"
"29/07/2023 04:00 - 29/07/2023 04:15","BZN|NL","10081.41","10440.89"
"29/07/2023 04:15 - 29/07/2023 04:30","BZN|NL","10063.92","10494.52"
"29/07/2023 04:30 - 29/07/2023 04:45","BZN|NL","10080.88","10505.37"
"29/07/2023 04:45 - 29/07/2023 05:00","BZN|NL","10054.33","10503.80"
"29/07/2023 05:00 - 29/07/2023 05:15","BZN|NL","10095.30","10497.59"
"29/07/2023 05:15 - 29/07/2023 05:30","BZN|NL","10058.06","10434.79"
"29/07/2023 05:30 - 29/07/2023 05:45","BZN|NL","10066.90","10312.22"
"29/07/2023 05:45 - 29/07/2023 06:00","BZN|NL","10029.80","10218.29"
"29/07/2023 06:00 - 29/07/2023 06:15","BZN|NL","10089.95","10207.55"
"29/07/2023 06:15 - 29/07/2023 06:30","BZN|NL","10133.68","10189.98"
"29/07/2023 06:30 - 29/07/2023 06:45","BZN|NL","10155.02","10097.31"
"29/07/2023 06:45 - 29/07/2023 07:00","BZN|NL","10148.59","9940.94"
"29/07/2023 07:00 - 29/07/2023 07:15","BZN|NL","10142.96","9714.79"
"29/07/2023 07:15 - 29/07/2023 07:30","BZN|NL","10185.11","9492.71"
"29/07/2023 07:30 - 29/07/2023 07:45","BZN|NL","10224.77","9243.83"
"29/07/2023 07:45 - 29/07/2023 08:00","BZN|NL","10237.84","9035.87"
"29/07/2023 08:00 - 29/07/2023 08:15","BZN|NL","10299.39","8834.61"
"29/07/2023 08:15 - 29/07/2023 08:30","BZN|NL","10394.54","8509.07"
"29/07/2023 08:30 - 29/07/2023 08:45","BZN|NL","10510.07","8254.79"
"29/07/2023 08:45 - 29/07/2023 09:00","BZN|NL","10637.42","8007.71"
"29/07/2023 09:00 - 29/07/2023 09:15","BZN|NL","10716.79","7688.65"
"29/07/2023 09:15 - 29/07/2023 09:30","BZN|NL","10874.91","7358.23"
"29/07/2023 09:30 - 29/07/2023 09:45","BZN|NL","10989.46","7074.39"
"29/07/2023 09:45 - 29/07/2023 10:00","BZN|NL","11064.03","6856.50"
"29/07/2023 10:00 - 29/07/2023 10:15","BZN|NL","11099.40","6595.84"
"29/07/2023 10:15 - 29/07/2023 10:30","BZN|NL","11119.91","6271.05"
"29/07/2023 10:30 - 29/07/2023 10:45","BZN|NL","11192.47","6054.92"
"29/07/2023 10:45 - 29/07/2023 11:00","BZN|NL","11280.74","5855.48"
"29/07/2023 11:00 - 29/07/2023 11:15","BZN|NL","11317.15","5740.33"
"29/07/2023 11:15 - 29/07/2023 11:30","BZN|NL","11375.52","5660.63"
"29/07/2023 11:30 - 29/07/2023 11:45","BZN|NL","11394.11","5526.19"
"29/07/2023 11:45 - 29/07/2023 12:00","BZN|NL","11522.35","5433.83"
"29/07/2023 12:00 - 29/07/2023 12:15","BZN|NL","11510.81","5403.48"
"29/07/2023 12:15 - 29/07/2023 12:30","BZN|NL","11547.61","5314.30"
"29/07/2023 12:30 - 29/07/2023 12:45","BZN|NL","11511.89","5095.93"
"29/07/2023 12:45 - 29/07/2023 13:00","BZN|NL","11506.47","4869.65"
"29/07/2023 13:00 - 29/07/2023 13:15","BZN|NL","11388.25","4837.21"
"29/07/2023 13:15 - 29/07/2023 13:30","BZN|NL","11383.36","4913.46"
"29/07/2023 13:30 - 29/07/2023 13:45","BZN|NL","11324.19","4994.64"
"29/07/2023 13:45 - 29/07/2023 14:00","BZN|NL","11357.53","4961.34"
"29/07/2023 14:00 - 29/07/2023 14:15","BZN|NL","11297.11","4827.31"
"29/07/2023 14:15 - 29/07/2023 14:30","BZN|NL","11300.62","4731.94"
"29/07/2023 14:30 - 29/07/2023 14:45","BZN|NL","11278.97","4783.81"
"29/07/2023 14:45 - 29/07/2023 15:00","BZN|NL","11245.81","4836.86"
"29/07/2023 15:00 - 29/07/2023 15:15","BZN|NL","11245.55","4944.22"
"29/07/2023 15:15 - 29/07/2023 15:30","BZN|NL","11239.16","5085.21"
"29/07/2023 15:30 - 29/07/2023 15:45","BZN|NL","11146.17","5197.90"
"29/07/2023 15:45 - 29/07/2023 16:00","BZN|NL","11179.73","5318.46"
"29/07/2023 16:00 - 29/07/2023 16:15","BZN|NL","11212.85","5583.33"
"29/07/2023 16:15 - 29/07/2023 16:30","BZN|NL","11206.36","6020.63"
"29/07/2023 16:30 - 29/07/2023 16:45","BZN|NL","11177.60","6476.66"
"29/07/2023 16:45 - 29/07/2023 17:00","BZN|NL","11266.61","6902.80"
"29/07/2023 17:00 - 29/07/2023 17:15","BZN|NL","11369.74","7300.64"
"29/07/2023 17:15 - 29/07/2023 17:30","BZN|NL","11443.09","7875.77"
"29/07/2023 17:30 - 29/07/2023 17:45","BZN|NL","11450.13","8318.93"
"29/07/2023 17:45 - 29/07/2023 18:00","BZN|NL","11502.93","8667.04"
"29/07/2023 18:00 - 29/07/2023 18:15","BZN|NL","11488.70","8903.11"
"29/07/2023 18:15 - 29/07/2023 18:30","BZN|NL","11482.44","9092.76"
"29/07/2023 18:30 - 29/07/2023 18:45","BZN|NL","11465.81","9337.53"
"29/07/2023 18:45 - 29/07/2023 19:00","BZN|NL","11458.67","9532.65"
"29/07/2023 19:00 - 29/07/2023 19:15","BZN|NL","11436.06","9790.37"
"29/07/2023 19:15 - 29/07/2023 19:30","BZN|NL","11431.26","10074.16"
"29/07/2023 19:30 - 29/07/2023 19:45","BZN|NL","11449.36","10295.16"
"29/07/2023 19:45 - 29/07/2023 20:00","BZN|NL","11504.95","10542.13"
"29/07/2023 20:00 - 29/07/2023 20:15","BZN|NL","11543.09","10853.13"
"29/07/2023 20:15 - 29/07/2023 20:30","BZN|NL","11576.61","11125.84"
"29/07/2023 20:30 - 29/07/2023 20:45","BZN|NL","11618.31","11257.77"
"29/07/2023 20:45 - 29/07/2023 21:00","BZN|NL","11699.68","11351.10"
"29/07/2023 21:00 - 29/07/2023 21:15","BZN|NL","11731.24","11411.81"
"29/07/2023 21:15 - 29/07/2023 21:30","BZN|NL","11815.36","11470.73"
"29/07/2023 21:30 - 29/07/2023 21:45","BZN|NL","11823.81","11505.31"
"29/07/2023 21:45 - 29/07/2023 22:00","BZN|NL","11837.60","11538.75"
"29/07/2023 22:00 - 29/07/2023 22:15","BZN|NL","11848.82","11610.04"
"29/07/2023 22:15 - 29/07/2023 22:30","BZN|NL","11745.99","11655.32"
"29/07/2023 22:30 - 29/07/2023 22:45","BZN|NL","11620.83","11643.00"
"29/07/2023 22:45 - 29/07/2023 23:00","BZN|NL","11494.99","11568.43"
"29/07/2023 23:00 - 29/07/2023 23:15","BZN|NL","11381.47","11425.29"
"29/07/2023 23:15 - 29/07/2023 23:30","BZN|NL","11266.31","11258.62"
"29/07/2023 23:30 - 29/07/2023 23:45","BZN|NL","11144.04","11160.49"
"29/07/2023 23:45 - 30/07/2023 00:00","BZN|NL","11024.56","11073.60"
"30/07/2023 00:00 - 30/07/2023 00:15","BZN|NL","10907.34","11017.91"
"30/07/2023 00:15 - 30/07/2023 00:30","BZN|NL","10799.24","11029.09"
"30/07/2023 00:30 - 30/07/2023 00:45","BZN|NL","10635.96","10970.37"
"30/07/2023 00:45 - 30/07/2023 01:00","BZN|NL","10498.24","10860.39"
"30/07/2023 01:00 - 30/07/2023 01:15","BZN|NL","10388.25","10725.86"
"30/07/2023 01:15 - 30/07/2023 01:30","BZN|NL","10289.61","10596.59"
"30/07/2023 01:30 - 30/07/2023 01:45","BZN|NL","10172.01","10489.66"
"30/07/2023 01:45 - 30/07/2023 02:00","BZN|NL","10093.17","10422.46"
"30/07/2023 02:00 - 30/07/2023 02:15","BZN|NL","10041.75","10373.73"
"30/07/2023 02:15 - 30/07/2023 02:30","BZN|NL","9994.46","10315.65"
"30/07/2023 02:30 - 30/07/2023 02:45","BZN|NL","9921.20","10165.91"
"30/07/2023 02:45 - 30/07/2023 03:00","BZN|NL","9883.66","10029.51"
"30/07/2023 03:00 - 30/07/2023 03:15","BZN|NL","9854.64","9941.84"
"30/07/2023 03:15 - 30/07/2023 03:30","BZN|NL","9829.35","9927.20"
"30/07/2023 03:30 - 30/07/2023 03:45","BZN|NL","9796.95","9931.07"
"30/07/2023 03:45 - 30/07/2023 04:00","BZN|NL","9754.24","9952.94"
"30/07/2023 04:00 - 30/07/2023 04:15","BZN|NL","9739.87","9992.86"
"30/07/2023 04:15 - 30/07/2023 04:30","BZN|NL","9663.12","10035.27"
"30/07/2023 04:30 - 30/07/2023 04:45","BZN|NL","9661.08","10035.21"
"30/07/2023 04:45 - 30/07/2023 05:00","BZN|NL","9696.45","10021.94"
"30/07/2023 05:00 - 30/07/2023 05:15","BZN|NL","9678.75","9989.95"
"30/07/2023 05:15 - 30/07/2023 05:30","BZN|NL","9661.65","9932.09"
"30/07/2023 05:30 - 30/07/2023 05:45","BZN|NL","9645.44","9853.09"
"30/07/2023 05:45 - 30/07/2023 06:00","BZN|NL","9612.58","9780.38"
"30/07/2023 06:00 - 30/07/2023 06:15","BZN|NL","9590.10","9679.58"
"30/07/2023 06:15 - 30/07/2023 06:30","BZN|NL","9534.68","9533.85"
"30/07/2023 06:30 - 30/07/2023 06:45","BZN|NL","9442.60","9345.94"
"30/07/2023 06:45 - 30/07/2023 07:00","BZN|NL","9369.74","9128.27"
"30/07/2023 07:00 - 30/07/2023 07:15","BZN|NL","9349.41","8895.05"
"30/07/2023 07:15 - 30/07/2023 07:30","BZN|NL","9372.92","8661.54"
"30/07/2023 07:30 - 30/07/2023 07:45","BZN|NL","9420.63","8438.56"
"30/07/2023 07:45 - 30/07/2023 08:00","BZN|NL","9484.34","8268.09"
"30/07/2023 08:00 - 30/07/2023 08:15","BZN|NL","9554.97","8027.78"
"30/07/2023 08:15 - 30/07/2023 08:30","BZN|NL","9712.03","7624.89"
"30/07/2023 08:30 - 30/07/2023 08:45","BZN|NL","9812.08","7304.02"
"30/07/2023 08:45 - 30/07/2023 09:00","BZN|NL","9932.85","7115.96"
"30/07/2023 09:00 - 30/07/2023 09:15","BZN|NL","10043.58","6865.92"
"30/07/2023 09:15 - 30/07/2023 09:30","BZN|NL","10095.34","6513.18"
"30/07/2023 09:30 - 30/07/2023 09:45","BZN|NL","10257.24","6295.87"
"30/07/2023 09:45 - 30/07/2023 10:00","BZN|NL","10324.14","6096.83"
"30/07/2023 10:00 - 30/07/2023 10:15","BZN|NL","10351.98","6037.24"
"30/07/2023 10:15 - 30/07/2023 10:30","BZN|NL","10421.24","6060.41"
"30/07/2023 10:30 - 30/07/2023 10:45","BZN|NL","10437.52","5923.68"
"30/07/2023 10:45 - 30/07/2023 11:00","BZN|NL","10451.21","5759.37"
"30/07/2023 11:00 - 30/07/2023 11:15","BZN|NL","10524.22","5608.24"
"30/07/2023 11:15 - 30/07/2023 11:30","BZN|NL","10552.37","5434.09"
"30/07/2023 11:30 - 30/07/2023 11:45","BZN|NL","10588.37","5341.38"
"30/07/2023 11:45 - 30/07/2023 12:00","BZN|NL","10773.63","5371.77"
"30/07/2023 12:00 - 30/07/2023 12:15","BZN|NL","10770.16","5327.65"
"30/07/2023 12:15 - 30/07/2023 12:30","BZN|NL","10878.49","5229.20"
"30/07/2023 12:30 - 30/07/2023 12:45","BZN|NL","10835.52","5118.15"
"30/07/2023 12:45 - 30/07/2023 13:00","BZN|NL","10809.99","5063.99"
"30/07/2023 13:00 - 30/07/2023 13:15","BZN|NL","10797.51","5075.83"
"30/07/2023 13:15 - 30/07/2023 13:30","BZN|NL","10842.74","5123.66"
"30/07/2023 13:30 - 30/07/2023 13:45","BZN|NL","10786.20","5117.46"
"30/07/2023 13:45 - 30/07/2023 14:00","BZN|NL","10779.40","5208.60"
"30/07/2023 14:00 - 30/07/2023 14:15","BZN|NL","10774.01","5265.50"
"30/07/2023 14:15 - 30/07/2023 14:30","BZN|NL","10776.30","5158.52"
"30/07/2023 14:30 - 30/07/2023 14:45","BZN|NL","10717.84","5156.58"
"30/07/2023 14:45 - 30/07/2023 15:00","BZN|NL","10709.54","5283.98"
"30/07/2023 15:00 - 30/07/2023 15:15","BZN|NL","10724.70","5325.02"
"30/07/2023 15:15 - 30/07/2023 15:30","BZN|NL","10697.50","5370.03"
"30/07/2023 15:30 - 30/07/2023 15:45","BZN|NL","10734.96","5587.16"
"30/07/2023 15:45 - 30/07/2023 16:00","BZN|NL","10687.55","5711.63"
"30/07/2023 16:00 - 30/07/2023 16:15","BZN|NL","10736.15","5844.64"
"30/07/2023 16:15 - 30/07/2023 16:30","BZN|NL","10724.62","6145.50"
"30/07/2023 16:30 - 30/07/2023 16:45","BZN|NL","10781.62","6443.20"
"30/07/2023 16:45 - 30/07/2023 17:00","BZN|NL","10909.81","6794.56"
"30/07/2023 17:00 - 30/07/2023 17:15","BZN|NL","11117.62","7082.47"
"30/07/2023 17:15 - 30/07/2023 17:30","BZN|NL","11145.07","7415.48"
"30/07/2023 17:30 - 30/07/2023 17:45","BZN|NL","11317.39","7737.58"
"30/07/2023 17:45 - 30/07/2023 18:00","BZN|NL","11395.37","7772.64"
"30/07/2023 18:00 - 30/07/2023 18:15","BZN|NL","11459.30","7915.36"
"30/07/2023 18:15 - 30/07/2023 18:30","BZN|NL","11574.30","8153.21"
"30/07/2023 18:30 - 30/07/2023 18:45","BZN|NL","11548.49","8432.43"
"30/07/2023 18:45 - 30/07/2023 19:00","BZN|NL","11558.41","8706.11"
"30/07/2023 19:00 - 30/07/2023 19:15","BZN|NL","11621.45","9017.37"
"30/07/2023 19:15 - 30/07/2023 19:30","BZN|NL","11634.83","9217.24"
"30/07/2023 19:30 - 30/07/2023 19:45","BZN|NL","11597.49","9519.03"
"30/07/2023 19:45 - 30/07/2023 20:00","BZN|NL","11617.85","9826.42"
"30/07/2023 20:00 - 30/07/2023 20:15","BZN|NL","11694.68","10130.94"
"30/07/2023 20:15 - 30/07/2023 20:30","BZN|NL","11715.95","10441.52"
"30/07/2023 20:30 - 30/07/2023 20:45","BZN|NL","11714.31","10645.81"
"30/07/2023 20:45 - 30/07/2023 21:00","BZN|NL","11754.49","10856.24"
"30/07/2023 21:00 - 30/07/2023 21:15","BZN|NL","11811.87","11099.66"
"30/07/2023 21:15 - 30/07/2023 21:30","BZN|NL","11808.91","11243.93"
"30/07/2023 21:30 - 30/07/2023 21:45","BZN|NL","11844.60","11332.59"
"30/07/2023 21:45 - 30/07/2023 22:00","BZN|NL","11866.18","11415.62"
"30/07/2023 22:00 - 30/07/2023 22:15","BZN|NL","11792.01","11508.68"
"30/07/2023 22:15 - 30/07/2023 22:30","BZN|NL","11693.50","11562.76"
"30/07/2023 22:30 - 30/07/2023 22:45","BZN|NL","11584.67","11579.45"
"30/07/2023 22:45 - 30/07/2023 23:00","BZN|NL","11510.40","11531.88"
"30/07/2023 23:00 - 30/07/2023 23:15","BZN|NL","11328.92","11481.92"
"30/07/2023 23:15 - 30/07/2023 23:30","BZN|NL","11272.51","11401.42"
"30/07/2023 23:30 - 30/07/2023 23:45","BZN|NL","11171.00","11333.92"
"30/07/2023 23:45 - 31/07/2023 00:00","BZN|NL","11080.16","11199.98"
"31/07/2023 00:00 - 31/07/2023 00:15","BZN|NL","10995.58","11174.80"
"31/07/2023 00:15 - 31/07/2023 00:30","BZN|NL","10908.61","11292.46"
"31/07/2023 00:30 - 31/07/2023 00:45","BZN|NL","10818.83","11169.77"
"31/07/2023 00:45 - 31/07/2023 01:00","BZN|NL","10706.96","10974.76"
"31/07/2023 01:00 - 31/07/2023 01:15","BZN|NL","10564.98","10884.73"
"31/07/2023 01:15 - 31/07/2023 01:30","BZN|NL","10466.92","10859.87"
"31/07/2023 01:30 - 31/07/2023 01:45","BZN|NL","10400.87","10781.34"
"31/07/2023 01:45 - 31/07/2023 02:00","BZN|NL","10332.32","10721.05"
"31/07/2023 02:00 - 31/07/2023 02:15","BZN|NL","10318.88","10668.22"
"31/07/2023 02:15 - 31/07/2023 02:30","BZN|NL","10281.00","10672.68"
"31/07/2023 02:30 - 31/07/2023 02:45","BZN|NL","10232.56","10644.30"
"31/07/2023 02:45 - 31/07/2023 03:00","BZN|NL","10230.91","10599.58"
"31/07/2023 03:00 - 31/07/2023 03:15","BZN|NL","10215.49","10575.13"
"31/07/2023 03:15 - 31/07/2023 03:30","BZN|NL","10191.35","10544.18"
"31/07/2023 03:30 - 31/07/2023 03:45","BZN|NL","10173.60","10546.00"
"31/07/2023 03:45 - 31/07/2023 04:00","BZN|NL","10165.44","10548.36"
